# Id ,Class ,Area (µm²) ,Aspect Ratio ,Breadth (µm) ,Direction (°) ,ECD (µm) ,Length (µm) ,Perimeter (µm) ,Shape ,Stage X ,Stage Y ,Count ,C  Apparent Concentration (%) ,C   k ratio ,C  Wt% ,C   Wt% ? ,O  Apparent Concentration (%) ,O   k ratio ,O  Wt% ,O   Wt% ? ,Na Apparent Concentration (%) ,Na  k ratio ,Na Wt% ,Na  Wt% ? ,Mg Apparent Concentration (%) ,Mg  k ratio ,Mg Wt% ,Mg  Wt% ? ,Al Apparent Concentration (%) ,Al  k ratio ,Al Wt% ,Al  Wt% ? ,Si Apparent Concentration (%) ,Si  k ratio ,Si Wt% ,Si  Wt% ? ,P  Apparent Concentration (%) ,P   k ratio ,P  Wt% ,P   Wt% ? ,S  Apparent Concentration (%) ,S   k ratio ,S  Wt% ,S   Wt% ? ,Cl Apparent Concentration (%) ,Cl  k ratio ,Cl Wt% ,Cl  Wt% ? ,K  Apparent Concentration (%) ,K   k ratio ,K  Wt% ,K   Wt% ? ,Ca Apparent Concentration (%) ,Ca  k ratio ,Ca Wt% ,Ca  Wt% ? ,Mn Apparent Concentration (%) ,Mn  k ratio ,Mn Wt% ,Mn  Wt% ? ,Fe Apparent Concentration (%) ,Fe  k ratio ,Fe Wt% ,Fe  Wt% ? ,Sc Apparent Concentration (%) ,Sc  k ratio ,Sc Wt% ,Sc  Wt% ? ,Ti Apparent Concentration (%) ,Ti  k ratio ,Ti Wt% ,Ti  Wt% ? ,Co Apparent Concentration (%) ,Co  k ratio ,Co Wt% ,Co  Wt% ? ,Ni Apparent Concentration (%) ,Ni  k ratio ,Ni Wt% ,Ni  Wt% ? ,Cu Apparent Concentration (%) ,Cu  k ratio ,Cu Wt% ,Cu  Wt% ? ,Pb Apparent Concentration (%) ,Pb  k ratio ,Pb Wt% ,Pb  Wt% ? ,C  Normalized ,O  Normalized ,Na Normalized ,Mg Normalized ,Al Normalized ,Si Normalized ,P  Normalized ,S  Normalized ,Cl Normalized ,K  Normalized ,Ca Normalized ,Mn Normalized ,Fe Normalized ,Sc Normalized ,Ti Normalized ,Co Normalized ,Ni Normalized ,Cu Normalized ,Pb Normalized
12573,0,1.749386405,1.510933154,1.358654992,164.53125,1.492443617,2.052836873,5.274101066,1.265322656,3.07544224,-0.741744062,324769,27.0401448,0.270401448,35.302037,0.177799352,2.902731858,0.009767989,7.939870656,0.180761935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167623232,0.001676232,0.229007518,0.045338937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12574,0,0.993969548,1.612109371,0.977823519,153.28125,1.124971704,1.576358458,3.904957321,1.22081439,3.011284801,-0.74025524,311804,27.35019028,0.273501903,36.06992364,0.18558501,3.097829409,0.010424512,8.400942385,0.189307064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199260307,0.001992603,0.27209078,0.046649296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12583,0,1.23252224,1.266852777,1.268948647,74.53125,1.252715473,1.607571118,4.393772586,1.246437541,3.042713873,-0.736207877,323859,31.63089156,0.316308916,51.60040855,0.300741266,5.939855427,0.01998822,15.13302624,0.238347915,0,0,0,0,0.075211661,0.000498813,0.089977356,0.021069526,0.377788977,0.002713409,0.412335712,0.023217865,0.61404882,0.00486576,0.63903993,0.022661143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145707617,0.001457076,0.187104463,0.030760522,0,0,0,0,0,0,0,0,0.149824424,0.001498244,0.203484413,0.048404236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12587,0,1.809024578,1.414193209,1.409942941,171.5625,1.517669803,1.993931732,5.00675912,1.102704289,3.096423948,-0.73335893,318378,27.93368399,0.27933684,49.89090264,0.357320393,6.355895847,0.021388238,15.76753557,0.229739398,0,0,0,0,0.178648252,0.001184818,0.214736722,0.021623341,0.473886542,0.003403615,0.520428782,0.023161332,1.0244295,0.008117641,1.073083188,0.024985441,0,0,0,0,0,0,0,0,0.07890077,0.000668369,0.078642764,0.016594457,0,0,0,0,0,0,0,0,0.285563665,0.002855637,0.366099179,0.032837159,0,0,0,0,0,0,0,0,0.15128511,0.001512851,0.205030688,0.045395433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12598,0,1.888542142,1.501699458,1.395772301,70.3125,1.550666482,2.096030507,5.352403708,1.207149841,3.092746955,-0.729845696,315362,31.7869544,0.317869544,42.66207218,0.227071391,3.429342806,0.011540089,9.426768124,0.20521183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164812058,0.001648121,0.224872073,0.048867904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12601,0,1.371677977,1.517141521,1.239874908,77.34375,1.321542524,1.881065704,5.11749578,1.51933295,3.049742126,-0.729417866,319870,29.78282273,0.297828227,38.57862949,0.189789245,3.132409602,0.010540878,8.598915488,0.190277759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137306354,0.001373064,0.187675224,0.046531332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12603,0,6.36140511,1.536586942,2.392752515,147.65625,2.845978311,3.67667227,9.303229656,1.082691099,3.040155455,-0.729730207,310387,29.12016511,0.291201651,53.57128978,0.324005308,11.79710478,0.039698463,27.14720964,0.344220735,0,0,0,0,2.172041498,0.014405251,2.723641135,0.047968765,0,0,0,0,0.069635577,0.000551797,0.075990538,0.022069023,0,0,0,0,0,0,0,0,0,0,0,0,4.344127327,0.038814131,4.403917119,0.050276611,0,0,0,0,0.256309006,0.00256309,0.328511302,0.040097593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12632,0,6.997545621,1.48673945,2.579666654,53.4375,2.984887234,3.835292183,9.837913547,1.100652947,3.024050046,-0.719629556,322913,27.9204607,0.279204607,78.01709771,0.712380745,19.81081963,0.066665433,40.85338414,0.396720693,2.591589279,0.01093731,2.799386717,0.067718991,0,0,0,0,2.366703004,0.016998468,2.660963498,0.047986457,6.854447722,0.05431506,7.428715378,0.065415911,0,0,0,0,0,0,0,0,0.074384746,0.000630114,0.074883044,0.022935924,0,0,0,0,0,0,0,0,0.192095782,0.001920958,0.244574319,0.042056121,0,0,0,0,0,0,0,0,0.193933793,0.001939338,0.260018813,0.064635288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12755,0,0.874693203,1.579465055,0.919029433,60.46875,1.055317002,1.451574873,3.605181359,1.18246588,3.146363238,-0.787990466,317263,28.17095518,0.281709552,29.34616208,0.143973902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147935364,0.001479354,0.203888188,0.043432353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12798,0,0.874693203,1.717473424,0.884113912,112.5,1.055317002,1.518442147,3.605181359,1.18246588,3.160825317,-0.768910355,311416,25.11441708,0.251144171,26.32568181,0.13324176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153518782,0.001535188,0.211512879,0.042595345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12800,0,1.669868841,1.166190257,1.409942941,120.9375,1.458129982,1.64426172,4.485509838,0.958807455,3.149967918,-0.768662739,324850,26.39232278,0.263923228,45.71685493,0.270916289,6.839769334,0.023016522,15.43812752,0.249900669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089055329,0.000778264,0.093214249,0.017945256,0,0,0,0,0.065830228,0.000588183,0.065897719,0.018055708,0,0,0,0,3.706748039,0.03706748,4.69263047,0.069802935,0,0,0,0,0,0,0,0,0.184708752,0.001847088,0.248799752,0.053950562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12829,0,2.604200217,1.196623388,1.829083252,164.53125,1.820925781,2.188723799,5.919521616,1.070752228,3.15234249,-0.761605471,317840,34.46619213,0.344661921,45.10962963,0.2198264,3.959924728,0.013325552,10.72293743,0.225738995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151281955,0.00151282,0.206692424,0.05130042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12840,0,0.854813812,1.40339232,0.989482459,156.09375,1.04325584,1.388632085,3.605181359,1.209965086,3.153034066,-0.757373432,310379,35.22505164,0.352250516,45.5627203,0.218179915,3.790200874,0.012754413,10.37210673,0.219264277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117954065,0.001179541,0.161250914,0.049213064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12856,0,1.113245894,1.305032174,1.127954353,16.875,1.190558145,1.472016721,3.794220661,1.029068307,3.124684535,-0.754361294,323442,24.93593842,0.249359384,33.82112086,0.189388311,2.695821039,0.009071713,7.420317084,0.171126355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13182211,0.001318221,0.179762393,0.043562773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12876,0,1.809024578,1.264906513,1.409942941,71.71875,1.517669803,1.783446009,4.706983158,0.974610211,3.177259966,-0.749401014,314824,32.56274462,0.325627446,43.93841922,0.220809993,4.290045053,0.01443644,11.35622263,0.226374879,0.157221372,0.000663523,0.166252721,0.033139548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171843253,0.001718433,0.234508491,0.050335284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13200,0,1.63011006,1.170454413,1.409942941,160.3125,1.440666717,1.650273937,4.517943855,0.996448523,1.53939321,-4.951445241,315951,22.01332301,0.22013323,30.71192801,0.178209285,2.553992532,0.008594446,6.945504993,0.159001525,0.220187451,0.000929259,0.22909462,0.024848385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115249108,0.001152491,0.157020381,0.041199606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13204,0,1.172884067,1.28505866,1.1816131,112.5,1.222032068,1.518442147,3.983259964,1.076495829,1.602274118,-4.950541189,318447,28.90030146,0.289003015,38.46459389,0.19302154,3.446789458,0.011598798,9.296417236,0.194832904,0,0,0,0,0,0,0,0,0,0,0,0,0.066082104,0.000523639,0.06780675,0.016184663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125179207,0.001251792,0.170989975,0.046587561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13234,0,1.212642849,1.094317006,1.268948647,23.90625,1.242571861,1.388632085,3.872523304,0.984113764,1.604791916,-4.944188443,310422,29.51290011,0.295129001,38.7953192,0.198193151,3.446586803,0.011598117,9.307069331,0.201727729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150288828,0.001502888,0.205285964,0.048804347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13268,0,1.312039804,2.232407001,0.919562101,15.46875,1.292494086,2.052836873,4.674549141,1.325325593,1.521153704,-4.935288561,314056,27.91535258,0.279153526,36.50440276,0.185924943,3.114632331,0.010481056,8.471031487,0.188770716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14657377,0.001465738,0.200252282,0.046484408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13280,0,10.3571627,1.366720114,3.341155627,81.5625,3.631411449,4.566424599,12.34129311,1.170228502,1.60038228,-4.931935839,325638,27.95788944,0.279578894,69.59087253,0.606804015,12.8997162,0.043408863,29.09567058,0.35160142,0,0,0,0,1.576048136,0.010452548,1.946960017,0.043553265,0.412146607,0.002960178,0.472036703,0.031226804,4.845456034,0.038395688,5.194758251,0.053481094,0,0,0,0,0,0,0,0,0,0,0,0,0.181016466,0.001533393,0.17966812,0.023127235,1.829933375,0.016350182,1.868125983,0.037975798,0,0,0,0,2.04326883,0.020432688,2.600443736,0.065073062,0,0,0,0,0.17198954,0.001719895,0.230764528,0.06247235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13340,0,9.999333658,1.526833548,3.510273493,144.84375,3.568129347,5.35960333,19.8648664,3.140439078,1.510803589,-4.917132974,313395,29.72840369,0.297284037,40.76485038,0.208385359,4.266155884,0.014356051,11.13450751,0.224301964,0,0,0,0,0,0,0,0,0,0,0,0,0.077082502,0.000610806,0.079547596,0.016872052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137219101,0.001372191,0.187157735,0.047677406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13349,0,0.834934421,1.421035885,0.992179482,36.5625,1.031053598,1.409922649,3.794220661,1.372091076,1.57381701,-4.913549598,313134,27.91481614,0.279148161,37.29979098,0.189412083,3.607711941,0.012140319,9.5835343,0.192512921,0.098756596,0.000416783,0.104232668,0.02830002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103688473,0.001036885,0.141567888,0.045051935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13368,0,1.391557368,1.216256262,1.296074279,26.71875,1.331084471,1.576358458,4.439641212,1.127157926,1.566613838,-4.909624542,316959,27.12428272,0.271242827,38.3985728,0.222616876,3.097538836,0.010423535,8.497577906,0.18393033,0,0,0,0,0,0,0,0,0.081182685,0.000583082,0.087239471,0.018041889,0.168271386,0.001333393,0.172228424,0.016634757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120103371,0.001201034,0.163741317,0.0445379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13417,0,3.021667427,1.161993297,1.918520113,18.28125,1.961455189,2.229307511,6.186863562,1.008055748,1.510314991,-4.896408256,315133,34.56327617,0.345632762,56.9157958,0.391560793,6.517612189,0.021932431,16.67890549,0.263207476,0,0,0,0,0.103041402,0.000683383,0.123718649,0.022772375,0.317456922,0.002280084,0.3474853,0.023762784,0.687611429,0.005448675,0.715125352,0.023929102,0,0,0,0,0,0,0,0,0,0,0,0,0.083847332,0.000710272,0.083344145,0.018013937,0.275432598,0.002460949,0.281991367,0.021072137,0,0,0,0,0.255759992,0.0025576,0.328207482,0.035223732,0,0,0,0,0.175204687,0.001752047,0.237640203,0.050048466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13424,0,0.854813812,1.220518214,0.986960059,68.90625,1.04325584,1.204602728,3.227102754,0.969491918,1.561483611,-4.892439394,313100,27.25133896,0.27251339,38.0117178,0.21357513,3.264758363,0.010986245,8.866742998,0.193214475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158316304,0.001583163,0.215593586,0.046376168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13427,0,0.81505503,1.490706621,0.897282193,108.28125,1.018705205,1.337584507,3.25953677,1.037325307,1.620836555,-4.890559547,315627,25.39268136,0.253926814,36.38906479,0.195288961,3.771206364,0.012690495,9.836754948,0.195436459,0,0,0,0,0,0,0,0,0,0,0,0,0.240255939,0.001903803,0.2480875,0.018456051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102049776,0.001020498,0.13088705,0.029341131,0,0,0,0,0.166612247,0.001666122,0.227084337,0.047039153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13437,0,3.001788036,1.445842006,1.893321619,78.75,1.954992387,2.737443926,7.288665361,1.40833553,1.526785351,-4.888178402,314735,29.15079594,0.291507959,39.23327923,0.202244986,3.575777635,0.012032857,9.600185603,0.20733159,0,0,0,0,0,0,0,0,0,0,0,0,0.080681266,0.000639323,0.082927593,0.017212717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174658326,0.001746583,0.238451175,0.048825581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13473,0,1.172884067,1.230396133,1.196376258,73.125,1.222032068,1.472016721,4.093996624,1.137182086,1.55492604,-4.86975996,322448,23.82268757,0.238226876,33.09870362,0.185958389,2.645322122,0.008901779,7.279650867,0.162201189,0,0,0,0,0,0,0,0,0,0,0,0,0.062230445,0.000493118,0.063558307,0.014334994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103381567,0.001033816,0.140899024,0.040872069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13545,0,0.795175639,1.220518214,0.986960059,68.90625,1.006205281,1.204602728,3.148800111,0.992241195,1.720111868,-4.97986116,311331,30.18822372,0.301882237,38.87330294,0.195343257,3.427321836,0.011533288,9.308844805,0.201671664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13558,0,0.934331376,1.261683448,1.060158559,18.28125,1.090700534,1.337584507,3.605181359,1.106989334,1.641993386,-4.977570568,314102,28.01354527,0.280135453,36.74830496,0.186189078,3.077035211,0.010354538,8.385562897,0.185370189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190489041,0.00190489,0.260181841,0.046846736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13608,0,1.351798586,1.667678926,1.127954353,77.34375,1.311931178,1.881065704,5.306535082,1.657678206,1.72981409,-4.971511738,318564,28.35520208,0.283552021,37.35280037,0.188162574,3.266542405,0.010992249,8.837272227,0.189070345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178100914,0.001781009,0.243229745,0.046237384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13649,0,0.834934421,1.699672241,0.845965765,101.25,1.031053598,1.437864527,3.337839413,1.061863389,1.647578225,-4.960210502,312309,24.1138503,0.241138503,31.29710257,0.167241914,2.90380884,0.009771613,7.812359184,0.175169902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13703,0,0.81505503,1.538136748,0.991514986,33.75,1.018705205,1.525085636,4.628680515,2.091787749,1.665583891,-4.947040962,314780,19.54387277,0.195438728,25.55244267,0.1402703,2.012207918,0.006771285,5.538838729,0.140132545,0.100317237,0.00042337,0.104070024,0.022273231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091393053,0.000913931,0.124895084,0.040248362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13705,0,1.23252224,1.685926535,1.11574595,12.65625,1.252715473,1.881065704,4.550377872,1.336873446,1.702664312,-4.946641578,322712,29.68174219,0.296817422,39.06785846,0.192963053,3.445329517,0.011593886,9.311137348,0.194980612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170083228,0.001700832,0.232298952,0.046784146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13752,0,1.252401631,1.269201171,1.196376258,157.5,1.262777606,1.518442147,3.983259964,1.008146888,1.701216881,-4.93480258,318182,27.39387155,0.273938715,47.4081248,0.276652258,5.919534713,0.019919839,14.86296952,0.232880469,0,0,0,0,0,0,0,0,0,0,0,0,1.384104323,0.010967727,1.425855421,0.027604337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167148199,0.001671482,0.227015116,0.049209665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13807,0,0.914451985,1.264906513,0.996980215,116.71875,1.079034952,1.261086767,3.337839413,0.969527442,1.664662492,-4.923215724,317863,31.56932294,0.315693229,41.90855324,0.206546485,4.015311226,0.013511932,10.69465503,0.212105853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149978185,0.001499782,0.204783003,0.048600591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13849,0,2.445165089,1.186519882,1.766536355,109.6875,1.764449173,2.096030507,6.454205507,1.355712276,1.699302277,-4.909006556,319351,28.36034,0.2836034,45.56349814,0.272713299,4.71403487,0.015863208,12.1988073,0.210509403,0.106899766,0.00045115,0.112541893,0.028864804,0.223539281,0.00148254,0.266267452,0.022107494,0.135383918,0.000972373,0.148171023,0.019984427,0.439768331,0.003484751,0.456121191,0.020921961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075064879,0.000750649,0.095912913,0.028731205,0,0,0,0,0.197182433,0.001971824,0.267490372,0.046366124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13884,0,16.93724111,1.311017315,4.445920748,32.34375,4.643830871,5.828679081,16.79436893,1.325179914,1.632313361,-4.903860829,314751,27.51865387,0.275186539,62.60100007,0.526446849,13.03418726,0.043861371,28.66848707,0.4002993,0,0,0,0,0.257873489,0.001710249,0.317045371,0.029172399,1.891621761,0.013586272,2.108605579,0.03924449,2.851130627,0.022592533,3.076740727,0.041903241,0,0,0,0,0,0,0,0,0,0,0,0,0.459750788,0.003894555,0.458869385,0.024295493,0.087980926,0.000786096,0.090210221,0.020877049,0,0,0,0,0.692634098,0.006926341,0.884162914,0.045573723,0.069431367,0.000694314,0.086946297,0.026019846,0.161860778,0.001618608,0.217931881,0.056313723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13888,0,2.226491789,1.438550466,1.691931529,170.15625,1.683703475,2.433928889,8.344598533,2.488742319,1.634136903,-4.900894161,316777,20.24781555,0.202478155,27.86073983,0.149457704,2.408925258,0.008106279,6.511419266,0.142439781,0,0,0,0,0,0,0,0,0,0,0,0,0.127460912,0.001010008,0.130979531,0.014794993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17350188,0.001735019,0.236753491,0.039848522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
